branch_dimension,branch_covariance_count,branch_snapshots,branch_diagonal_cv,branch_mean_abs_correlation,branch_max_abs_correlation,pair_dimension,pair_covariance_count,pair_snapshots,pair_diagonal_cv,pair_mean_abs_correlation,pair_max_abs_correlation,dataset,snr_db,seed,packet_index,cfo_int,cfo_frac,offpacket_windows,branch_gls_active,branch_gate_diagonal_cv,branch_gate_mean_abs_correlation,min_branch_correlation,min_branch_diagonal_cv
4,1024,128,0.05206874078039815,0.0830318248705228,0.24450472657777608,2,1024,128,0.07665245911143165,0.07621889435389136,0.21666392527375827,collector_low2_cr47,-24.0,42,17,-26,0.41274444345505035,128,1,0.027511450982939733,0.08895223739223791,0.05,0.05
4,1024,128,0.04944287355041989,0.08246585960535152,0.25721453329799465,2,1024,128,0.07782456378512509,0.07608081335695221,0.24775905552645053,collector_low2_cr47,-24.0,43,0,-26,0.020865176277223365,128,1,0.024448764996462265,0.08359504144848183,0.05,0.05
4,1024,128,0.04954692430599726,0.08260844750395827,0.25705691707106854,2,1024,128,0.07785589833097435,0.07645985028867314,0.24099161873630925,collector_low2_cr47,-24.0,43,1,-25,-0.020838894605293777,128,1,0.01857721331639784,0.0949923905064135,0.05,0.05
4,1024,128,0.049706398845427144,0.08270897392621163,0.24972522294604446,2,1024,128,0.07791491630570596,0.07661632663227125,0.24545577221805542,collector_low2_cr47,-24.0,43,3,-25,-0.09652737627074924,128,1,0.02056962604233776,0.09395244625513928,0.05,0.05
4,1024,128,0.04971756910879178,0.08267447939384631,0.2426682507849867,2,1024,128,0.07811337979293023,0.0765433543463381,0.24843111419683123,collector_low2_cr47,-24.0,43,4,-26,-0.13591117540953135,128,1,0.02736494735872102,0.08078012354611139,0.05,0.05
4,1024,128,0.049676522163384376,0.0827266768370003,0.24026709920507122,2,1024,128,0.07818415528623834,0.07651181784816405,0.2460343658071448,collector_low2_cr47,-24.0,43,5,-26,-0.17355630584947285,128,1,0.027808947969349896,0.08018274162762781,0.05,0.05
4,1024,128,0.04959381620746685,0.08276695890178781,0.2480518913923476,2,1024,128,0.07819343339097759,0.07641467410244387,0.2417045830677357,collector_low2_cr47,-24.0,43,6,-26,-0.21083172214856852,128,1,0.028129404795575262,0.07965385881450036,0.05,0.05
4,1024,128,0.04951173384231601,0.0827988657632045,0.2540221011734276,2,1024,128,0.07811422651274541,0.07629825618184632,0.23610819413772313,collector_low2_cr47,-24.0,43,7,-26,-0.24509886588014693,128,1,0.028326368147872358,0.07924715047721788,0.05,0.05
4,1024,128,0.04941471460811264,0.082824243470591,0.2592531328894732,2,1024,128,0.07802674119976691,0.07612068740910832,0.22829304707543832,collector_low2_cr47,-24.0,43,8,-26,-0.28294710052541827,128,1,0.028450226473342305,0.07891504634626322,0.05,0.05
4,1024,128,0.0492001748368288,0.08282912344899729,0.26526761787020076,2,1024,128,0.077989736919553,0.07575582667381484,0.20947294915588555,collector_low2_cr47,-24.0,43,10,-26,-0.3552365785641136,128,1,0.028488709246961896,0.07870391462695468,0.05,0.05
4,1024,128,0.049069786340218254,0.08279975683056709,0.2663725454089932,2,1024,128,0.0779138602214613,0.07560142569788258,0.20100370131930537,collector_low2_cr47,-24.0,43,11,-26,-0.38969380390807457,128,1,0.028449610525147745,0.0788123114459569,0.05,0.05
4,1024,128,0.04881279911793023,0.0826880040474287,0.26560429796563323,2,1024,128,0.07765962513989191,0.07524384415250208,0.1908782004354658,collector_low2_cr47,-24.0,43,13,-26,-0.4570740662343594,128,1,0.028313948027064207,0.07938380413014207,0.05,0.05
4,1024,128,0.04869246355197372,0.08261983096119449,0.263917848048416,2,1024,128,0.07754381713942668,0.07501570437418176,0.18756348680121362,collector_low2_cr47,-24.0,43,14,-26,-0.4915443869957818,128,1,0.02821400340266882,0.07983375813503207,0.05,0.05
4,1024,128,0.04856748706711889,0.08253970037135049,0.2637698992654607,2,1024,128,0.07755816053619866,0.07470340773305757,0.19164884085569597,collector_low2_cr47,-24.0,43,15,-26,0.47671432219733795,128,1,0.023904932352023962,0.09741608163653577,0.05,0.05
4,1024,128,0.04847825602956626,0.08247086049987742,0.2612238088079222,2,1024,128,0.07749964498127633,0.07447220626732898,0.20294656917632622,collector_low2_cr47,-24.0,43,16,-26,0.4444897816646357,128,1,0.02351416285831073,0.09704884642961743,0.05,0.05
4,1024,128,0.04841030845459594,0.08241447233814629,0.25831764791103295,2,1024,128,0.0774668161601166,0.07428303159886976,0.2127463429989471,collector_low2_cr47,-24.0,43,17,-26,0.41274444345505035,128,1,0.02309494652297592,0.09653377866500135,0.05,0.05
4,1024,128,0.051475070234043185,0.08422635166486098,0.24838345003359003,2,1024,128,0.07959643674254885,0.07888930069004069,0.22618728978034736,collector_low2_cr47,-24.0,44,0,-26,0.020865176277223365,128,1,0.00797529856635485,0.09097080826553543,0.05,0.05
4,1024,128,0.051699447748043505,0.08424665126314143,0.2504385000671387,2,1024,128,0.07986680330510862,0.07883733429223641,0.21610456275839565,collector_low2_cr47,-24.0,44,1,-25,-0.020838894605293777,128,1,0.012512109247542268,0.09035287440112827,0.05,0.05
4,1024,128,0.05188775947574039,0.0843259082395316,0.24907033603059073,2,1024,128,0.07980681729314199,0.0791218364475639,0.22528008398209337,collector_low2_cr47,-24.0,44,3,-25,-0.09652737627074924,128,1,0.012523303493982407,0.09067626793000767,0.05,0.05
4,1024,128,0.051932472914449315,0.08441227740311183,0.24548980129371964,2,1024,128,0.07948387061827439,0.07942560801084572,0.22116935904192633,collector_low2_cr47,-24.0,44,4,-26,-0.13591117540953135,128,1,0.009333140657828904,0.08838616751157723,0.05,0.05
4,1024,128,0.05204528837417528,0.08447991438566019,0.24459686254320914,2,1024,128,0.07928534720541758,0.07960431803767791,0.23058302158708935,collector_low2_cr47,-24.0,44,5,-26,-0.17355630584947285,128,1,0.010097999765801361,0.08808438059209706,0.05,0.05
4,1024,128,0.05215221077260709,0.08454496774315334,0.24266386294976916,2,1024,128,0.07909159459371533,0.0797808453496931,0.24129936748384176,collector_low2_cr47,-24.0,44,6,-26,-0.21083172214856852,128,1,0.010864726026081016,0.08794856691578268,0.05,0.05
4,1024,128,0.05223383014398872,0.0845800826466051,0.24095568232901857,2,1024,128,0.07902857621494991,0.07997667009579139,0.24994757148572694,collector_low2_cr47,-24.0,44,7,-26,-0.24509886588014693,128,1,0.011508171140316955,0.08797184676812264,0.05,0.05
4,1024,128,0.052292686705203206,0.08458384465783711,0.2392199981780874,2,1024,128,0.07902175793037301,0.08017357943769074,0.2578932829073151,collector_low2_cr47,-24.0,44,8,-26,-0.28294710052541827,128,1,0.012083364464749136,0.08815769652998322,0.05,0.05
4,1024,128,0.052275650652652605,0.08451602175461595,0.2336457858093642,2,1024,128,0.07897200792524764,0.08043726050438402,0.2676012013636353,collector_low2_cr47,-24.0,44,10,-26,-0.3552365785641136,128,1,0.012583049547395383,0.08891974536639169,0.05,0.05
4,1024,128,0.052225691610305235,0.08446642229967422,0.23003623637597306,2,1024,128,0.07898046221645065,0.08050926749565421,0.2694587206353155,collector_low2_cr47,-24.0,44,11,-26,-0.38969380390807457,128,1,0.012474752728668647,0.08942936387050061,0.05,0.05
4,1024,128,0.052102070042765465,0.08438567395928018,0.23739321194138147,2,1024,128,0.07884293624580166,0.08047103675998106,0.267713415681656,collector_low2_cr47,-24.0,44,13,-26,-0.4570740662343594,128,1,0.011522785358350704,0.09057935820491488,0.05,0.05
4,1024,128,0.05204702448094982,0.08435112698609297,0.2450279832778679,2,1024,128,0.07883472936556282,0.0804149933605342,0.26412429363920037,collector_low2_cr47,-24.0,44,14,-26,-0.4915443869957818,128,1,0.01064374924522148,0.09119171056662596,0.05,0.05
4,1024,128,0.05204697767976175,0.08431808890244964,0.2570616634091544,2,1024,128,0.07881071994079605,0.08025120621841217,0.2593046368297598,collector_low2_cr47,-24.0,44,15,-26,0.47671432219733795,128,1,0.006824771007857056,0.09677884271182872,0.05,0.05
4,1024,128,0.051987104508596546,0.08429389076381283,0.2626505014049147,2,1024,128,0.07876596327949499,0.08010726322487577,0.25304406309013566,collector_low2_cr47,-24.0,44,16,-26,0.4444897816646357,128,1,0.0072825073824812625,0.09689950624719522,0.05,0.05
4,1024,128,0.05192447664708394,0.08426695954343454,0.2673675858167632,2,1024,128,0.0786878565859377,0.07990078653179858,0.24567405182468802,collector_low2_cr47,-24.0,44,17,-26,0.41274444345505035,128,1,0.007785219255497428,0.09692030236958075,0.05,0.05
4,1024,128,0.051414756060526125,0.08293050201575476,0.2549961504212204,2,1024,128,0.07770032286806491,0.07457339615977351,0.21004931185409947,collector_low2_cr47,-25.0,42,0,-26,0.020865176277223365,128,1,0.024176052748728777,0.08656337442042572,0.05,0.05
4,1024,128,0.051382707019182766,0.08307098456185016,0.25078514488859166,2,1024,128,0.07792554234705343,0.07456629976457496,0.2200144430257611,collector_low2_cr47,-25.0,42,1,-25,-0.020838894605293777,128,1,0.0112712771569718,0.08940125799102618,0.05,0.05
4,1024,128,0.05126586871987293,0.08315748390496461,0.241632591429133,2,1024,128,0.0780559378307785,0.07478834762314959,0.2191571410327202,collector_low2_cr47,-25.0,42,3,-25,-0.09652737627074924,128,1,0.01191800797875232,0.0900136105122966,0.05,0.05
4,1024,128,0.051242367188628554,0.08308540736969208,0.23503819932484055,2,1024,128,0.07805723908112877,0.07511789626488384,0.21149816993267595,collector_low2_cr47,-25.0,42,4,-26,-0.13591117540953135,128,1,0.021021118772860514,0.08828429887469284,0.05,0.05
4,1024,128,0.05124533430731512,0.08310968910145988,0.2330290813319733,2,1024,128,0.07799054792478446,0.07543066526361271,0.21264210831785638,collector_low2_cr47,-25.0,42,5,-26,-0.17355630584947285,128,1,0.020402821073050244,0.08867975235498708,0.05,0.05
4,1024,128,0.051275911088619314,0.0831273812063911,0.23132665245907036,2,1024,128,0.07796759804247327,0.0757198355510964,0.21199749634735862,collector_low2_cr47,-25.0,42,6,-26,-0.21083172214856852,128,1,0.01983855523701497,0.08903392610878601,0.05,0.05
4,1024,128,0.05131971255359013,0.08314002170963025,0.23324003287131054,2,1024,128,0.07790192209360156,0.07599484986471709,0.2097431311883826,collector_low2_cr47,-25.0,42,7,-26,-0.24509886588014693,128,1,0.019346970182704783,0.08931591424064739,0.05,0.05
4,1024,128,0.05138387436821402,0.08314164746382165,0.23460359367468933,2,1024,128,0.07789986133309795,0.07624933124501468,0.20535790394707684,collector_low2_cr47,-25.0,42,8,-26,-0.28294710052541827,128,1,0.018815333597138176,0.08956960753667409,0.05,0.05
4,1024,128,0.05153925224233574,0.0831510652707102,0.23476572828040848,2,1024,128,0.07767677400770394,0.0766504444029652,0.21102841616239082,collector_low2_cr47,-25.0,42,10,-26,-0.3552365785641136,128,1,0.01778064506213502,0.08986660095821813,0.05,0.05
4,1024,128,0.051627385460750325,0.08314424037607912,0.2340442607327196,2,1024,128,0.07751609293981368,0.0767730826805047,0.21683813457411913,collector_low2_cr47,-25.0,42,11,-26,-0.38969380390807457,128,1,0.017277564592780167,0.08992118092627603,0.05,0.05
4,1024,128,0.05182157695815125,0.08310820354008333,0.2374502064091834,2,1024,128,0.07718080807158417,0.07679607960283386,0.2233254862852143,collector_low2_cr47,-25.0,42,13,-26,-0.4570740662343594,128,1,0.01636884464227368,0.0898875454054634,0.05,0.05
4,1024,128,0.05192583448302428,0.08308993030422515,0.23813558459853026,2,1024,128,0.07696162095479815,0.076726349558535,0.22401342510371344,collector_low2_cr47,-25.0,42,14,-26,-0.4915443869957818,128,1,0.01602325618311734,0.08981544981551444,0.05,0.05
4,1024,128,0.05196731005098669,0.08307515670801838,0.23833904869791772,2,1024,128,0.07678662295455557,0.07653899272065706,0.22305833131599853,collector_low2_cr47,-25.0,42,15,-26,0.47671432219733795,128,1,0.026431909707771692,0.08948783720923215,0.05,0.05
4,1024,128,0.05202875390015904,0.08305420257605334,0.2418364943702333,2,1024,128,0.07664644141584374,0.0763796841274037,0.22056392416247458,collector_low2_cr47,-25.0,42,16,-26,0.4444897816646357,128,1,0.027037339209037888,0.08923713714875665,0.05,0.05
4,1024,128,0.05206874078039815,0.0830318248705228,0.24450472657777608,2,1024,128,0.07665245911143165,0.07621889435389136,0.21666392527375827,collector_low2_cr47,-25.0,42,17,-26,0.41274444345505035,128,1,0.027511450982939733,0.08895223739223791,0.05,0.05
4,1024,128,0.04944287355041989,0.08246585960535152,0.25721453329799465,2,1024,128,0.07782456378512509,0.07608081335695221,0.24775905552645053,collector_low2_cr47,-25.0,43,0,-26,0.020865176277223365,128,1,0.024448764996462265,0.08359504144848183,0.05,0.05
4,1024,128,0.04954692430599726,0.08260844750395827,0.25705691707106854,2,1024,128,0.07785589833097435,0.07645985028867314,0.24099161873630925,collector_low2_cr47,-25.0,43,1,-25,-0.020838894605293777,128,1,0.01857721331639784,0.0949923905064135,0.05,0.05
4,1024,128,0.049706398845427144,0.08270897392621163,0.24972522294604446,2,1024,128,0.07791491630570596,0.07661632663227125,0.24545577221805542,collector_low2_cr47,-25.0,43,3,-25,-0.09652737627074924,128,1,0.02056962604233776,0.09395244625513928,0.05,0.05
4,1024,128,0.04971756910879178,0.08267447939384631,0.2426682507849867,2,1024,128,0.07811337979293023,0.0765433543463381,0.24843111419683123,collector_low2_cr47,-25.0,43,4,-26,-0.13591117540953135,128,1,0.02736494735872102,0.08078012354611139,0.05,0.05
4,1024,128,0.049676522163384376,0.0827266768370003,0.24026709920507122,2,1024,128,0.07818415528623834,0.07651181784816405,0.2460343658071448,collector_low2_cr47,-25.0,43,5,-26,-0.17355630584947285,128,1,0.027808947969349896,0.08018274162762781,0.05,0.05
4,1024,128,0.04959381620746685,0.08276695890178781,0.2480518913923476,2,1024,128,0.07819343339097759,0.07641467410244387,0.2417045830677357,collector_low2_cr47,-25.0,43,6,-26,-0.21083172214856852,128,1,0.028129404795575262,0.07965385881450036,0.05,0.05
4,1024,128,0.04951173384231601,0.0827988657632045,0.2540221011734276,2,1024,128,0.07811422651274541,0.07629825618184632,0.23610819413772313,collector_low2_cr47,-25.0,43,7,-26,-0.24509886588014693,128,1,0.028326368147872358,0.07924715047721788,0.05,0.05
4,1024,128,0.04941471460811264,0.082824243470591,0.2592531328894732,2,1024,128,0.07802674119976691,0.07612068740910832,0.22829304707543832,collector_low2_cr47,-25.0,43,8,-26,-0.28294710052541827,128,1,0.028450226473342305,0.07891504634626322,0.05,0.05
4,1024,128,0.0492001748368288,0.08282912344899729,0.26526761787020076,2,1024,128,0.077989736919553,0.07575582667381484,0.20947294915588555,collector_low2_cr47,-25.0,43,10,-26,-0.3552365785641136,128,1,0.028488709246961896,0.07870391462695468,0.05,0.05
4,1024,128,0.049069786340218254,0.08279975683056709,0.2663725454089932,2,1024,128,0.0779138602214613,0.07560142569788258,0.20100370131930537,collector_low2_cr47,-25.0,43,11,-26,-0.38969380390807457,128,1,0.028449610525147745,0.0788123114459569,0.05,0.05
4,1024,128,0.04881279911793023,0.0826880040474287,0.26560429796563323,2,1024,128,0.07765962513989191,0.07524384415250208,0.1908782004354658,collector_low2_cr47,-25.0,43,13,-26,-0.4570740662343594,128,1,0.028313948027064207,0.07938380413014207,0.05,0.05
4,1024,128,0.04869246355197372,0.08261983096119449,0.263917848048416,2,1024,128,0.07754381713942668,0.07501570437418176,0.18756348680121362,collector_low2_cr47,-25.0,43,14,-26,-0.4915443869957818,128,1,0.02821400340266882,0.07983375813503207,0.05,0.05
4,1024,128,0.04856748706711889,0.08253970037135049,0.2637698992654607,2,1024,128,0.07755816053619866,0.07470340773305757,0.19164884085569597,collector_low2_cr47,-25.0,43,15,-26,0.47671432219733795,128,1,0.023904932352023962,0.09741608163653577,0.05,0.05
4,1024,128,0.04847825602956626,0.08247086049987742,0.2612238088079222,2,1024,128,0.07749964498127633,0.07447220626732898,0.20294656917632622,collector_low2_cr47,-25.0,43,16,-26,0.4444897816646357,128,1,0.02351416285831073,0.09704884642961743,0.05,0.05
4,1024,128,0.04841030845459594,0.08241447233814629,0.25831764791103295,2,1024,128,0.0774668161601166,0.07428303159886976,0.2127463429989471,collector_low2_cr47,-25.0,43,17,-26,0.41274444345505035,128,1,0.02309494652297592,0.09653377866500135,0.05,0.05
4,1024,128,0.051475070234043185,0.08422635166486098,0.24838345003359003,2,1024,128,0.07959643674254885,0.07888930069004069,0.22618728978034736,collector_low2_cr47,-25.0,44,0,-26,0.020865176277223365,128,1,0.00797529856635485,0.09097080826553543,0.05,0.05
4,1024,128,0.051699447748043505,0.08424665126314143,0.2504385000671387,2,1024,128,0.07986680330510862,0.07883733429223641,0.21610456275839565,collector_low2_cr47,-25.0,44,1,-25,-0.020838894605293777,128,1,0.012512109247542268,0.09035287440112827,0.05,0.05
4,1024,128,0.05188775947574039,0.0843259082395316,0.24907033603059073,2,1024,128,0.07980681729314199,0.0791218364475639,0.22528008398209337,collector_low2_cr47,-25.0,44,3,-25,-0.09652737627074924,128,1,0.012523303493982407,0.09067626793000767,0.05,0.05
4,1024,128,0.051932472914449315,0.08441227740311183,0.24548980129371964,2,1024,128,0.07948387061827439,0.07942560801084572,0.22116935904192633,collector_low2_cr47,-25.0,44,4,-26,-0.13591117540953135,128,1,0.009333140657828904,0.08838616751157723,0.05,0.05
4,1024,128,0.05204528837417528,0.08447991438566019,0.24459686254320914,2,1024,128,0.07928534720541758,0.07960431803767791,0.23058302158708935,collector_low2_cr47,-25.0,44,5,-26,-0.17355630584947285,128,1,0.010097999765801361,0.08808438059209706,0.05,0.05
4,1024,128,0.05215221077260709,0.08454496774315334,0.24266386294976916,2,1024,128,0.07909159459371533,0.0797808453496931,0.24129936748384176,collector_low2_cr47,-25.0,44,6,-26,-0.21083172214856852,128,1,0.010864726026081016,0.08794856691578268,0.05,0.05
4,1024,128,0.05223383014398872,0.0845800826466051,0.24095568232901857,2,1024,128,0.07902857621494991,0.07997667009579139,0.24994757148572694,collector_low2_cr47,-25.0,44,7,-26,-0.24509886588014693,128,1,0.011508171140316955,0.08797184676812264,0.05,0.05
4,1024,128,0.052292686705203206,0.08458384465783711,0.2392199981780874,2,1024,128,0.07902175793037301,0.08017357943769074,0.2578932829073151,collector_low2_cr47,-25.0,44,8,-26,-0.28294710052541827,128,1,0.012083364464749136,0.08815769652998322,0.05,0.05
4,1024,128,0.052275650652652605,0.08451602175461595,0.2336457858093642,2,1024,128,0.07897200792524764,0.08043726050438402,0.2676012013636353,collector_low2_cr47,-25.0,44,10,-26,-0.3552365785641136,128,1,0.012583049547395383,0.08891974536639169,0.05,0.05
4,1024,128,0.052225691610305235,0.08446642229967422,0.23003623637597306,2,1024,128,0.07898046221645065,0.08050926749565421,0.2694587206353155,collector_low2_cr47,-25.0,44,11,-26,-0.38969380390807457,128,1,0.012474752728668647,0.08942936387050061,0.05,0.05
4,1024,128,0.052102070042765465,0.08438567395928018,0.23739321194138147,2,1024,128,0.07884293624580166,0.08047103675998106,0.267713415681656,collector_low2_cr47,-25.0,44,13,-26,-0.4570740662343594,128,1,0.011522785358350704,0.09057935820491488,0.05,0.05
4,1024,128,0.05204702448094982,0.08435112698609297,0.2450279832778679,2,1024,128,0.07883472936556282,0.0804149933605342,0.26412429363920037,collector_low2_cr47,-25.0,44,14,-26,-0.4915443869957818,128,1,0.01064374924522148,0.09119171056662596,0.05,0.05
4,1024,128,0.05204697767976175,0.08431808890244964,0.2570616634091544,2,1024,128,0.07881071994079605,0.08025120621841217,0.2593046368297598,collector_low2_cr47,-25.0,44,15,-26,0.47671432219733795,128,1,0.006824771007857056,0.09677884271182872,0.05,0.05
4,1024,128,0.051987104508596546,0.08429389076381283,0.2626505014049147,2,1024,128,0.07876596327949499,0.08010726322487577,0.25304406309013566,collector_low2_cr47,-25.0,44,16,-26,0.4444897816646357,128,1,0.0072825073824812625,0.09689950624719522,0.05,0.05
4,1024,128,0.05192447664708394,0.08426695954343454,0.2673675858167632,2,1024,128,0.0786878565859377,0.07990078653179858,0.24567405182468802,collector_low2_cr47,-25.0,44,17,-26,0.41274444345505035,128,1,0.007785219255497428,0.09692030236958075,0.05,0.05
4,1024,128,0.051414756060526125,0.08293050201575476,0.2549961504212204,2,1024,128,0.07770032286806491,0.07457339615977351,0.21004931185409947,collector_low2_cr47,-26.0,42,0,-26,0.020865176277223365,128,1,0.024176052748728777,0.08656337442042572,0.05,0.05
4,1024,128,0.051382707019182766,0.08307098456185016,0.25078514488859166,2,1024,128,0.07792554234705343,0.07456629976457496,0.2200144430257611,collector_low2_cr47,-26.0,42,1,-25,-0.020838894605293777,128,1,0.0112712771569718,0.08940125799102618,0.05,0.05
4,1024,128,0.05126586871987293,0.08315748390496461,0.241632591429133,2,1024,128,0.0780559378307785,0.07478834762314959,0.2191571410327202,collector_low2_cr47,-26.0,42,3,-25,-0.09652737627074924,128,1,0.01191800797875232,0.0900136105122966,0.05,0.05
4,1024,128,0.051242367188628554,0.08308540736969208,0.23503819932484055,2,1024,128,0.07805723908112877,0.07511789626488384,0.21149816993267595,collector_low2_cr47,-26.0,42,4,-26,-0.13591117540953135,128,1,0.021021118772860514,0.08828429887469284,0.05,0.05
4,1024,128,0.05124533430731512,0.08310968910145988,0.2330290813319733,2,1024,128,0.07799054792478446,0.07543066526361271,0.21264210831785638,collector_low2_cr47,-26.0,42,5,-26,-0.17355630584947285,128,1,0.020402821073050244,0.08867975235498708,0.05,0.05
4,1024,128,0.051275911088619314,0.0831273812063911,0.23132665245907036,2,1024,128,0.07796759804247327,0.0757198355510964,0.21199749634735862,collector_low2_cr47,-26.0,42,6,-26,-0.21083172214856852,128,1,0.01983855523701497,0.08903392610878601,0.05,0.05
4,1024,128,0.05131971255359013,0.08314002170963025,0.23324003287131054,2,1024,128,0.07790192209360156,0.07599484986471709,0.2097431311883826,collector_low2_cr47,-26.0,42,7,-26,-0.24509886588014693,128,1,0.019346970182704783,0.08931591424064739,0.05,0.05
4,1024,128,0.05138387436821402,0.08314164746382165,0.23460359367468933,2,1024,128,0.07789986133309795,0.07624933124501468,0.20535790394707684,collector_low2_cr47,-26.0,42,8,-26,-0.28294710052541827,128,1,0.018815333597138176,0.08956960753667409,0.05,0.05
4,1024,128,0.05153925224233574,0.0831510652707102,0.23476572828040848,2,1024,128,0.07767677400770394,0.0766504444029652,0.21102841616239082,collector_low2_cr47,-26.0,42,10,-26,-0.3552365785641136,128,1,0.01778064506213502,0.08986660095821813,0.05,0.05
4,1024,128,0.051627385460750325,0.08314424037607912,0.2340442607327196,2,1024,128,0.07751609293981368,0.0767730826805047,0.21683813457411913,collector_low2_cr47,-26.0,42,11,-26,-0.38969380390807457,128,1,0.017277564592780167,0.08992118092627603,0.05,0.05
4,1024,128,0.05182157695815125,0.08310820354008333,0.2374502064091834,2,1024,128,0.07718080807158417,0.07679607960283386,0.2233254862852143,collector_low2_cr47,-26.0,42,13,-26,-0.4570740662343594,128,1,0.01636884464227368,0.0898875454054634,0.05,0.05
4,1024,128,0.05192583448302428,0.08308993030422515,0.23813558459853026,2,1024,128,0.07696162095479815,0.076726349558535,0.22401342510371344,collector_low2_cr47,-26.0,42,14,-26,-0.4915443869957818,128,1,0.01602325618311734,0.08981544981551444,0.05,0.05
4,1024,128,0.05196731005098669,0.08307515670801838,0.23833904869791772,2,1024,128,0.07678662295455557,0.07653899272065706,0.22305833131599853,collector_low2_cr47,-26.0,42,15,-26,0.47671432219733795,128,1,0.026431909707771692,0.08948783720923215,0.05,0.05
4,1024,128,0.05202875390015904,0.08305420257605334,0.2418364943702333,2,1024,128,0.07664644141584374,0.0763796841274037,0.22056392416247458,collector_low2_cr47,-26.0,42,16,-26,0.4444897816646357,128,1,0.027037339209037888,0.08923713714875665,0.05,0.05
4,1024,128,0.05206874078039815,0.0830318248705228,0.24450472657777608,2,1024,128,0.07665245911143165,0.07621889435389136,0.21666392527375827,collector_low2_cr47,-26.0,42,17,-26,0.41274444345505035,128,1,0.027511450982939733,0.08895223739223791,0.05,0.05
4,1024,128,0.04944287355041989,0.08246585960535152,0.25721453329799465,2,1024,128,0.07782456378512509,0.07608081335695221,0.24775905552645053,collector_low2_cr47,-26.0,43,0,-26,0.020865176277223365,128,1,0.024448764996462265,0.08359504144848183,0.05,0.05
4,1024,128,0.04954692430599726,0.08260844750395827,0.25705691707106854,2,1024,128,0.07785589833097435,0.07645985028867314,0.24099161873630925,collector_low2_cr47,-26.0,43,1,-25,-0.020838894605293777,128,1,0.01857721331639784,0.0949923905064135,0.05,0.05
4,1024,128,0.049706398845427144,0.08270897392621163,0.24972522294604446,2,1024,128,0.07791491630570596,0.07661632663227125,0.24545577221805542,collector_low2_cr47,-26.0,43,3,-25,-0.09652737627074924,128,1,0.02056962604233776,0.09395244625513928,0.05,0.05
4,1024,128,0.04971756910879178,0.08267447939384631,0.2426682507849867,2,1024,128,0.07811337979293023,0.0765433543463381,0.24843111419683123,collector_low2_cr47,-26.0,43,4,-26,-0.13591117540953135,128,1,0.02736494735872102,0.08078012354611139,0.05,0.05
4,1024,128,0.049676522163384376,0.0827266768370003,0.24026709920507122,2,1024,128,0.07818415528623834,0.07651181784816405,0.2460343658071448,collector_low2_cr47,-26.0,43,5,-26,-0.17355630584947285,128,1,0.027808947969349896,0.08018274162762781,0.05,0.05
4,1024,128,0.04959381620746685,0.08276695890178781,0.2480518913923476,2,1024,128,0.07819343339097759,0.07641467410244387,0.2417045830677357,collector_low2_cr47,-26.0,43,6,-26,-0.21083172214856852,128,1,0.028129404795575262,0.07965385881450036,0.05,0.05
4,1024,128,0.04951173384231601,0.0827988657632045,0.2540221011734276,2,1024,128,0.07811422651274541,0.07629825618184632,0.23610819413772313,collector_low2_cr47,-26.0,43,7,-26,-0.24509886588014693,128,1,0.028326368147872358,0.07924715047721788,0.05,0.05
4,1024,128,0.04941471460811264,0.082824243470591,0.2592531328894732,2,1024,128,0.07802674119976691,0.07612068740910832,0.22829304707543832,collector_low2_cr47,-26.0,43,8,-26,-0.28294710052541827,128,1,0.028450226473342305,0.07891504634626322,0.05,0.05
4,1024,128,0.0492001748368288,0.08282912344899729,0.26526761787020076,2,1024,128,0.077989736919553,0.07575582667381484,0.20947294915588555,collector_low2_cr47,-26.0,43,10,-26,-0.3552365785641136,128,1,0.028488709246961896,0.07870391462695468,0.05,0.05
4,1024,128,0.049069786340218254,0.08279975683056709,0.2663725454089932,2,1024,128,0.0779138602214613,0.07560142569788258,0.20100370131930537,collector_low2_cr47,-26.0,43,11,-26,-0.38969380390807457,128,1,0.028449610525147745,0.0788123114459569,0.05,0.05
4,1024,128,0.04881279911793023,0.0826880040474287,0.26560429796563323,2,1024,128,0.07765962513989191,0.07524384415250208,0.1908782004354658,collector_low2_cr47,-26.0,43,13,-26,-0.4570740662343594,128,1,0.028313948027064207,0.07938380413014207,0.05,0.05
4,1024,128,0.04869246355197372,0.08261983096119449,0.263917848048416,2,1024,128,0.07754381713942668,0.07501570437418176,0.18756348680121362,collector_low2_cr47,-26.0,43,14,-26,-0.4915443869957818,128,1,0.02821400340266882,0.07983375813503207,0.05,0.05
4,1024,128,0.04856748706711889,0.08253970037135049,0.2637698992654607,2,1024,128,0.07755816053619866,0.07470340773305757,0.19164884085569597,collector_low2_cr47,-26.0,43,15,-26,0.47671432219733795,128,1,0.023904932352023962,0.09741608163653577,0.05,0.05
4,1024,128,0.04847825602956626,0.08247086049987742,0.2612238088079222,2,1024,128,0.07749964498127633,0.07447220626732898,0.20294656917632622,collector_low2_cr47,-26.0,43,16,-26,0.4444897816646357,128,1,0.02351416285831073,0.09704884642961743,0.05,0.05
4,1024,128,0.04841030845459594,0.08241447233814629,0.25831764791103295,2,1024,128,0.0774668161601166,0.07428303159886976,0.2127463429989471,collector_low2_cr47,-26.0,43,17,-26,0.41274444345505035,128,1,0.02309494652297592,0.09653377866500135,0.05,0.05
