packet_index,frame_index,event_index,payload_len,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,center_symbol_accuracy,multi_raw_ser,multi_symbol_ser,multi_symbol_accuracy,selected_raw_ser,selected_symbol_ser,selected_symbol_accuracy,v3_raw_ser,v3_symbol_ser,v3_symbol_accuracy,phase_line_raw_ser,phase_line_symbol_ser,phase_line_symbol_accuracy,phase_line_ser_gain_vs_v3,phase_line_locked_symbol_count,phase_line_uncertain_symbol_count,phase_line_false_lock_count,phase_line_locked_with_gt_count,phase_line_false_lock_rate,phase_line_uncertain_candidate_hits,phase_line_uncertain_candidate_total,phase_line_uncertain_candidate_recall,phase_line_phase_rmse_pi,phase_line_phase_r2,phase_line_error,v3_phase_rmse_pi,v3_phase_r2,center_crc_valid,center_payload_hex,center_decode_error,multi_crc_valid,multi_payload_hex,multi_decode_error,v3_crc_valid,v3_payload_hex,v3_decode_error,phase_line_crc_valid,phase_line_payload_hex,phase_line_decode_error,selected_crc_valid,dataset,target_snr_db
13,10,13,33,35,35,0.5428571428571428,0.5428571428571428,0.4571428571428572,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.08571428571428572,0.08571428571428572,0.9142857142857143,-0.05714285714285715,24,11,0,24,0.0,10,11,0.9090909090909091,0.14810766141554738,0.9815712902070263,,0.15954026689456496,0.9825171930848424,0,40c43b22110826072f230246f0103e3c3a38382b2b1d1b7a794607027629103002,,0,4044332a11000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044bb229188060058303132331435363738393a3b3c3d3e3f4041424378563412,,0,0_0_0_10_14_16,-22.0
1,0,1,33,35,35,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.6,0.6,0.4,0.8857142857142857,0.8857142857142857,0.11428571428571432,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.8857142857142857,0.8857142857142857,0.11428571428571432,-0.6,3,32,0,3,0.0,28,32,0.875,0.39137216829718147,0.9947498268583506,,0.2288247818789326,0.535625423466819,0,40047bcc7b20aa095001a8ebe5aee089f0c3f19cf0b466f17f921c438bf5422132,,0,40641421330026005810310231e58b4e24a1282b3a75f13233885543daf1561523,,0,4064330031000200583031727734713233b8313ab3b43db637404142c378562403,,0,40549613021347600d04500001b72945574d7082c2e268333208f5f126102306a5,,0,0_0_0_10_14_16,-24.0
2,1,2,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.5428571428571428,0.5428571428571428,0.4571428571428572,0.4857142857142857,0.4857142857142857,0.5142857142857142,0.2571428571428571,0.2571428571428571,0.7428571428571429,0.4857142857142857,0.4857142857142857,0.5142857142857142,-0.2285714285714286,7,28,0,7,0.0,22,28,0.7857142857142857,0.0950339661974554,0.988415289421699,,0.16192984757335138,0.9726406570173521,0,405476f21dc59b166082ef9044e4dc635f5d596c0abf04f246aac5aaca629cdf63,,0,40741032332141005c2161161b3c331e791c7d587d7e683e3e1160e0d9d8feb61b,,0,4044332211000301582021f3b7703dfa33183918392e2d2e3f5060604158763613,,0,40641122332001005821211233141514175e3b1c5d2c783e3b51a0ec0198369288,,0,0_0_0_10_14_16,-24.0
3,2,3,33,35,35,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.6,0.6,0.4,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.5142857142857142,0.5142857142857142,0.48571428571428577,0.8571428571428571,0.8571428571428571,0.1428571428571429,-0.34285714285714286,3,32,0,3,0.0,24,32,0.75,0.6989686709589895,0.00028341189763692043,,0.3498078204526726,0.34233094576864764,0,40e4f6505894084458616cffc17baec732b2b3b912dfd50227b4acf9019f731c55,,0,40a49a5847b30a00d8b031b29234bdac2d4d3f0a0d3c7b7c7d66c3ca437056842a,,0,4074121112370680583031329bb4bd3c652d396e6b084e5d1832c3cac370560c22,,0,40c4fa9c63bd3075792357b5bab43da4b7ee27b2b6f7f437b97dcb7b726b6f9603,,0,0_0_0_10_14_16,-24.0
5,3,5,33,35,35,0.9142857142857143,0.9142857142857143,0.08571428571428574,0.6,0.6,0.4,0.6,0.6,0.4,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.6,0.6,0.4,-0.2571428571428571,4,31,0,4,0.0,23,31,0.7419354838709677,0.0773949298618193,0.9926891379662623,,0.41130932664551195,0.9040794457549929,0,40f4ac0e090fffa01171894ce20d9cf2d737292e71005504cf00056853f3b72487,,0,40541773040173510d60022636306176573e3b14fb223c2eaf58c06607de76f654,,0,4044b23398911e1149212023332535267674f1bab3283c2627504046077c563432,,0,4014733740450302783013323be5a03f521e5950d92616068dfada2dcea3733196,,0,0_0_0_10_14_16,-24.0
6,4,6,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.8285714285714286,0.8285714285714286,0.17142857142857137,-0.48571428571428577,3,32,0,3,0.0,26,32,0.8125,0.66873784178314,0.980745286963923,,0.5272912044241559,0.9423363388084935,0,40c4318a39a89fe62b74748a83a78f1def0fb0b9a737ccf766772e39ea5e444670,,0,40443322110027ea56305f3e37202176a22130bb2b3d86952e7340c89bb2143e34,,0,40443302110025225a3013f2b3707dfa3328282a3b3d353eb7c04972505a743412,,0,402433641362a797bc58227602351434540489b29e7d09b42f3b73e059d2dd7e03,,0,0_0_0_10_14_16,-24.0
8,5,8,33,35,35,0.8857142857142857,0.8857142857142857,0.11428571428571432,0.4,0.4,0.6,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.3142857142857143,0.3142857142857143,0.6857142857142857,0.5714285714285714,0.5714285714285714,0.4285714285714286,-0.2571428571428571,4,31,0,4,0.0,26,31,0.8387096774193549,0.09783928608746922,0.9930008896354561,,0.18296956869151093,0.9759637424487081,0,40542bb29008886812605126777139267671a523ee04e13e84de02725d92d66059,,0,405423230010084018707136337035723338393a3b9c8ea5af514a084dfe703e52,,0,4064310011200b0058303132773035723738393a3bbcae949d516a0043743e345a,,0,4044333311010800183471061133031732b8b132bb8487342ed04a646772381660,,0,0_0_0_10_14_16,-24.0
9,6,9,33,35,35,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.5428571428571428,0.5428571428571428,0.4571428571428572,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.4857142857142857,0.4857142857142857,0.5142857142857142,0.6285714285714286,0.6285714285714286,0.37142857142857144,-0.14285714285714285,5,30,0,5,0.0,21,30,0.7,0.1852790190867264,0.9738580971732582,,0.4098678481859342,0.19366171141827715,0,4024782b62eb21025800037072fffcb738a82d7efa3db3d04ce5e25bd9535dff1d,,0,40047b22d9401201582021124330153437b9312a333c283f3a45e148e9725c761a,,0,40443b22990002005831201260203715353929aa2b2c7d6e2b05c568c9705e7e1a,,0,4044b3aa99888a8850a0a15200336012840ce66e106460f2620da10889b49e3056,,0,0_0_0_10_14_16,-24.0
10,7,10,33,35,35,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.6,0.6,0.4,0.8857142857142857,0.8857142857142857,0.11428571428571432,0.2571428571428571,0.2571428571428571,0.7428571428571429,0.8857142857142857,0.8857142857142857,0.11428571428571432,-0.6285714285714286,1,34,0,1,0.0,28,34,0.8235294117647058,0.0670341892347501,0.9996303390804931,,0.40008090709913113,0.863643543414357,0,405473a258541fe83668d1b1e66c68721a5e21523b8f142f9ed9a9a4a9b0fa5022,,0,40e40212029aa2cbb8fe02fb6e6979231b1a291a3bbfb5be3fc82124611a363400,,0,40c4b32291008310c9a8b13a33303536373a1b18393e3d3e3f4041424378563402,,0,40d4f2224154870bf2982a91284c2a362c38880a31a716a427a50868c9f8b430a2,,0,0_0_0_10_14_16,-24.0
11,8,11,33,35,35,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.5142857142857142,0.5142857142857142,0.48571428571428577,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.17142857142857143,0.17142857142857143,0.8285714285714285,0.7428571428571429,0.7428571428571429,0.2571428571428571,-0.5714285714285714,6,29,0,6,0.0,29,29,1.0,2.5776794314730753,0.32570980572719355,,0.626673424650975,0.9160904075051114,0,4094aa66c980202ef6f09b5831655454e6e57e1b251d9dbeb740e12738de979530,,0,4084ff2e1d0c80f82c9e9018032414373638397e7f386c7f7a545553532d523090,,0,4044332211000c4885b5b82a323434363738393a3b3c3d3e3f4041424378561432,,0,4084b7ae91c4c084abfb946a6127670472b524feb6a92d6337983c7fced7bc9f32,,0,0_0_0_10_14_16,-24.0
12,9,12,33,35,35,0.6857142857142857,0.6857142857142857,0.3142857142857143,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.6,0.6,0.4,0.17142857142857143,0.17142857142857143,0.8285714285714285,0.6,0.6,0.4,-0.42857142857142855,9,26,0,9,0.0,23,26,0.8846153846153846,0.8545509847770526,0.8932064706083089,,0.5386057371265164,0.8695719886145132,0,4064101200010e467e363766267cb9a3ab203922ab2d2e1e2c433125567967f5f8,,0,4044312231024d241c30713073343536333a193a192e3d2f2f504160615a763612,,0,4044332211000d205830317037307532333a1b1a192e2c3e2f5140424378563412,,0,404432b200010c22781213a0ae21f83f5b5d380c6e6c283a6a056562635a76565a,,0,0_0_0_10_14_16,-24.0
13,10,13,33,35,35,0.7714285714285715,0.7714285714285715,0.22857142857142854,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.37142857142857144,0.37142857142857144,0.6285714285714286,0.11428571428571428,0.11428571428571428,0.8857142857142857,0.37142857142857144,0.37142857142857144,0.6285714285714286,-0.2571428571428572,6,29,0,6,0.0,28,29,0.9655172413793104,0.08263826764296511,0.9933144621176344,,0.232767970313705,0.861642579367139,0,40d43f32040c22072f230246f0103e3c3a12b88381151b7a794607027629105066,,0,4064130813201e0158212012111637163738382b2b3d3d3e3f4061405249543612,,0,40c4bb2a19880e0058303132333435363738393a3b3c3d3e3f4041524268563512,,0,40443baa9908061058302133311e37362d39292f6e3c3d3e3f4041c243705e3412,,0,0_0_0_10_14_16,-24.0
