packet_index,frame_index,event_index,payload_len,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,center_symbol_accuracy,multi_raw_ser,multi_symbol_ser,multi_symbol_accuracy,selected_raw_ser,selected_symbol_ser,selected_symbol_accuracy,locked_symbol_count,uncertain_symbol_count,locked_ratio,false_lock_count,locked_with_gt_count,false_lock_rate,uncertain_candidate_hits,uncertain_candidate_total,uncertain_candidate_recall,mean_selected_offset_coherence,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,center_crc_valid,center_payload_hex,center_decode_error,multi_crc_valid,multi_payload_hex,multi_decode_error,selected_crc_valid,selected_payload_hex,selected_decode_error,dataset,target_snr_db
9,9,9,33,35,35,0.45714285714285713,0.45714285714285713,0.5428571428571429,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,18,17,0.5142857142857142,0,18,0.0,17,17,1.0,0.954233017921125,0.6945044861396787,0.6286109567259958,26,0,4054723344453c227a98993037743572371a3b1a1b9e3d363fe2090a4f7cda3412,,1,4044332211001c0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211001c0058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-20.0
0,0,0,33,35,35,0.37142857142857144,0.37142857142857144,0.6285714285714286,0.0,0.0,1.0,0.0,0.0,1.0,30,5,0.8571428571428571,0,30,0.0,5,5,1.0,0.9664584529599485,0.9126568693172591,0.14879285002027676,26,0,406457711325001059303123722171663738293b3b3cbd3e37c04142437856b4da,,1,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
1,1,1,33,35,35,0.2,0.2,0.8,0.0,0.0,1.0,0.0,0.0,1.0,31,4,0.8857142857142857,0,31,0.0,4,4,1.0,0.9735808506109122,0.8904173272587965,0.12523556133698013,26,0,40443322110004105931317333343576b730313233343d3e3f40e122ef1254b69a,,1,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
2,2,2,33,35,35,0.2,0.2,0.8,0.0,0.0,1.0,0.0,0.0,1.0,34,1,0.9714285714285714,0,34,0.0,1,1,1.0,0.9726042777284368,0.8852409825152442,0.14757364156178698,26,0,407433203312160058303132155613163738393a3b1c3d3c3f62c34a4bf85e3412,,1,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
3,3,3,33,35,35,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,32,3,0.9142857142857143,0,32,0.0,3,3,1.0,0.9678869238275685,0.8865913165093053,0.14309126916942963,26,0,40443322110016005830313233150406f53871727b383d3e3f4051725069461752,,1,404433221100160058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100160058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
4,4,4,33,35,35,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,32,3,0.9142857142857143,0,32,0.0,3,3,1.0,0.9608398808978085,0.9068517317058625,0.12014914948359574,26,0,40447326514413001c307132b394b5943530393a330ca55bc5fec74343f0c77412,,1,404433221100170058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100170058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
5,5,5,33,35,35,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.2571428571428571,0.2571428571428571,0.7428571428571429,5,30,0.14285714285714285,0,5,0.0,24,30,0.8,0.9251546938049462,0.724117740719139,0.5066330049089146,26,0,40547d9d44eb52db8a5c56bd32ce29511f1c19787d9c173637c8415241d1dd3438,,0,4044198ab12aa8aaca8033f13b983b181f181938393c1f3c3f42438f9b3ccfbd1a,,0,404419a8118a109840b1b19b3bbe1d1c7f5a7d5e5b383d3e3f4041435378473512,,0_0_0_10_14_8,-21.0
6,6,6,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.02857142857142857,0.02857142857142857,0.9714285714285714,12,23,0.34285714285714286,0,12,0.0,22,23,0.9565217391304348,0.9459263163443282,0.8069013006974849,0.4050559942549611,26,0,40c43beeddcc6dba5b096105e62662e9943089711736287bb3c8393cf2d6b0b5ca,,0,4044332211001988d830392a3abd37bd3638292b3abcb5afb7d84046037c167016,,0,404433221100190058303112333637343538393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
7,7,7,33,35,35,0.6857142857142857,0.6857142857142857,0.3142857142857143,0.2,0.2,0.8,0.02857142857142857,0.02857142857142857,0.9714285714285714,10,25,0.2857142857142857,0,10,0.0,24,25,0.96,0.9257649959744455,0.14119553492724934,0.5476823693848912,26,0,4064312231221a01d9b1a9bb991635343525783e6af97aa42536c8f8f95aece79b,,0,4064312231221a0058303132333435367739397a7b3c3c2f2e416142c17a563612,,0,4044332211001a0058303132333435363738393a3b3c3d3e3f406142417a563612,,0_0_0_10_14_8,-21.0
8,8,8,33,35,35,0.8,0.8,0.19999999999999996,0.2571428571428571,0.2571428571428571,0.7428571428571429,0.08571428571428572,0.08571428571428572,0.9142857142857143,12,23,0.34285714285714286,0,12,0.0,20,23,0.8695652173913043,0.9369963415874334,0.9293485854325505,0.396630575762541,26,0,4034888de5631301681301f37730f93227382a2a2b1f7f4e5d4110b51f511b6a39,,0,40c43baa11000b11483030f37730f9323738393a3b3c3d3e3f4061e043faf63612,,0,4044332211000b1148303033333435363738393a3b3c3d3e3f406160417a543612,,0_0_0_10_14_8,-21.0
9,9,9,33,35,35,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.11428571428571428,0.11428571428571428,0.8857142857142857,0.02857142857142857,0.02857142857142857,0.9714285714285714,13,22,0.37142857142857144,0,13,0.0,22,22,1.0,0.9435573047975828,0.6951266819376128,0.6266595101610978,26,0,4074723164476c633e9d883537743572271a2b1a0a9e3d363fe2090a4f7cda7412,,0,4044332211001c104830313333343536371a1b18193e3d3e3f4041424378563412,,0,4044332211001c0058303172777031763738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
0,0,0,33,35,35,0.5142857142857142,0.5142857142857142,0.48571428571428577,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,24,11,0.6857142857142857,0,24,0.0,11,11,1.0,0.9577101723965007,0.9091940720649428,0.15227428964883388,26,0,406457711325001019347123722171663730a13bb324bd3e26d14057426817b4da,,1,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-22.0
1,1,1,33,35,35,0.37142857142857144,0.37142857142857144,0.6285714285714286,0.0,0.0,1.0,0.0,0.0,1.0,25,10,0.7142857142857143,0,25,0.0,10,10,1.0,0.9664437099165639,0.8866448808362768,0.1279119375972281,26,0,40043326514000325933335331141774b730313233747df6bb8cc920ed1074b69a,,1,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-22.0
2,2,2,33,35,35,0.4857142857142857,0.4857142857142857,0.5142857142857142,0.0,0.0,1.0,0.0,0.0,1.0,22,13,0.6285714285714286,0,22,0.0,13,13,1.0,0.965429541320056,0.8829701534503783,0.1501954367859942,26,0,40f43ba83b9a0e80d12821b2955e1b9e3731293b23143d387b22c74a4bf85e3412,,1,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-22.0
3,3,3,33,35,35,0.45714285714285713,0.45714285714285713,0.5428571428571429,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.0,0.0,1.0,28,7,0.8,0,28,0.0,7,7,1.0,0.959792341620875,0.8807900215232496,0.14702371515998885,26,0,40443b2291001688d030b93233150406f53871626b191d1e3d621176106d461352,,0,40443322110016005830313233343536b7383132333c3d3e3f4041424378563412,,1,404433221100160058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-22.0
4,4,4,33,35,35,0.6857142857142857,0.6857142857142857,0.3142857142857143,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.02857142857142857,0.02857142857142857,0.9714285714285714,20,15,0.5714285714285714,0,20,0.0,14,15,0.9333333333333333,0.9432876683378482,0.9214885574282521,0.118848666517737,26,0,40c4fba6d94c0b0a861bc032f790b19471703d3e730ca55bc5fe870545f4837292,,0,404422220000170058303132333435363738393a3b1c3d1c1f6041424378563412,,0,404433221100170058303132333435363738393a3b3c1f3c3f4241424378563412,,0_0_0_10_14_8,-22.0
5,5,5,33,35,35,0.9142857142857143,0.9142857142857143,0.08571428571428574,0.5428571428571428,0.5428571428571428,0.4571428571428572,0.37142857142857144,0.37142857142857144,0.6285714285714286,3,32,0.08571428571428572,0,3,0.0,22,32,0.6875,0.905252497787212,0.9464889751827786,0.3182461804911802,26,0,40547d9d44eb52db8a5c56bd32ce29518f8488f8ed8d52767289041645d59d3038,,0,4054198ab02be8aa8ec433f53b983b181f18193839bc9fbc3fca438f9b3ccfbd1a,,0,404419a8118a109840b1b19b3bbe1d1c7f5a7d5e5b383d3e3f400147573803211b,,0_0_0_10_14_8,-22.0
6,6,6,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.22857142857142856,0.22857142857142856,0.7714285714285715,7,28,0.2,0,7,0.0,20,28,0.7142857142857143,0.9165329523469085,0.8025521483783306,0.42035959932482736,26,0,40c43beeddcc6dba5b096105e62662e9943089711736287bb3c8393cf2d6b0b5ca,,0,4044332211001988d830396a3efd37bd3638292b3abcb5afb7d84046037c167007,,0,4044332211009980d0b8b9022237bf343438393a3b3c2c3f3f4041420778567012,,0_0_0_10_14_8,-22.0
7,7,7,33,35,35,0.8,0.8,0.19999999999999996,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.17142857142857143,0.17142857142857143,0.8285714285714285,7,28,0.2,0,7,0.0,24,28,0.8571428571428571,0.9084074973802289,0.8093661520563076,0.5593826880591461,26,0,4034747730631a01d9b1a9bb9d5675703525783e6af97aa42536c8f8f95aece79b,,0,4064312231229a0058b03132333435367739397a7b3c3e2f0e416142c17a567652,,0,406413001300180058303132333435363739383a3b3d3c2f2e412146417e123212,,0_0_0_10_14_8,-22.0
8,8,8,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.3142857142857143,0.3142857142857143,0.6857142857142857,0.2,0.2,0.8,6,29,0.17142857142857143,0,6,0.0,23,29,0.7931034482758621,0.9131708297281366,0.772588784452306,0.33019253931162307,26,0,4034888de5631301681301f37730f93227382a2a2b9ff7465dc110b51f511b6a39,,0,40c43baa11000b11483030f37730f9323738393a3b1c3d1e3f4061e043faf6b612,,0,4044332211000b1148303033737c3dba3f38393a3b3c3d3e3f406160417a543612,,0_0_0_10_14_8,-22.0
9,9,9,33,35,35,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.2,0.2,0.8,0.11428571428571428,0.11428571428571428,0.8857142857142857,6,29,0.17142857142857143,0,6,0.0,27,29,0.9310344827586207,0.9279212684277576,0.6555933379719692,0.6276335985560257,26,0,4074723164476c633e9d883526643562261a2b1a0a9e3d363fe2090a6d7ef87413,,0,4044332211001c10c838b97333303136331a1b18193e3d3e3f4041424378563412,,0,4044332211001c00d8b0b9727770317637183918193c3d3e3f4041424378563412,,0_0_0_10_14_8,-22.0
1,0,1,33,35,35,0.22857142857142856,0.22857142857142856,0.7714285714285715,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9763951623994352,0.9652424338646114,0.09312732280048705,26,0,400473447320220158012073773471327378793e7bbc35b63fc04942cbf0563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-18.0
2,1,2,33,35,35,0.22857142857142856,0.22857142857142856,0.7714285714285715,0.0,0.0,1.0,0.0,0.0,1.0,34,1,0.9714285714285714,0,34,0.0,1,1,1.0,0.9818940503046872,0.9807698850091222,0.13350475929991076,26,0,404433221100030458307532222434273738393a3b3c3d7a7f00c5eacb72dc3e03,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-18.0
